customer_id,first_name,last_name,email,phone,city,state,loyalty_tier,created_at
C05212,Neha,Joshi,neha.joshi5212@example.com,9294922222,Patna,Bihar,Silver,2024-03-26 08:14:00
C05213,Harish,Nair,harish.nair5213@example.com,9269998959,Lucknow,Uttar Pradesh,Gold,2024-07-04 09:49:00
C05214,Vikram,Malhotra,vikram.malhotra5214@example.com,9829365886,Bhubaneswar,Odisha,Bronze,2024-06-07 00:58:00
C05215,Meera,Verma,meera.verma5215@example.com,9637512257,Kochi,Kerala,Bronze,2025-08-08 21:39:00
C05216,Meera,Pillai,meera.pillai5216@example.com,9575365303,Coimbatore,Tamil Nadu,Gold,2024-05-06 11:59:00
C05217,Rahul,Agarwal,rahul.agarwal5217@example.com,9649754558,Coimbatore,Tamil Nadu,,2024-07-14 05:02:00
C05218,Neha,Sharma,neha.sharma5218@example.com,9883490622,Chandigarh,Chandigarh,Platinum,2024-06-29 13:40:00
C05219,Nikhil,Bose,nikhil.bose5219@example.com,9783605674,Indore,Madhya Pradesh,Silver,2025-08-21 03:02:00
C05220,Anjali,Gupta,anjali.gupta5220@example.com,9810678587,Chandigarh,Chandigarh,Silver,2025-03-31 12:10:00
C05221,Pooja,Verma,pooja.verma5221@example.com,9767685374,Indore,Madhya Pradesh,Gold,2024-09-16 17:14:00
C05222,Asha,Patel,asha.patel5222@example.com,9459282971,Delhi,Delhi,Platinum,2024-10-21 17:22:00
C05223,Pooja,Mehta,pooja.mehta5223@example.com,9704216585,Bengaluru,Karnataka,Bronze,2025-07-10 16:24:00
C05224,Nisha,Kapoor,nisha.kapoor5224@example.com,9269335584,Jaipur,Rajasthan,Gold,2025-04-11 01:29:00
C05225,Kavya,Sharma,kavya.sharma5225@example.com,9765278108,Coimbatore,Tamil Nadu,Silver,2024-03-17 22:57:00
C05226,Rahul,Chopra,rahul.chopra5226@example.com,9940478147,Jaipur,Rajasthan,Bronze,2024-10-21 18:00:00
C00061,Nisha,Patel,nisha.patel61@example.com,9362298393,Jaipur,Rajasthan,Bronze,2024-11-15 09:49:00
C03812,Meera,Kapoor,meera.kapoor3812@example.com,9244242779,Ahmedabad,Gujarat,Silver,2024-10-11 10:15:00
C05229,Aarav,Iyer,aarav.iyer5229@example.com,9462993315,Noida,Uttar Pradesh,Silver,2025-05-24 03:24:00
C05230,Diya,Malhotra,diya.malhotra5230@example.com,9236667802,Chandigarh,Chandigarh,Silver,2024-09-04 05:55:00
C05231,Varun,Iyer,varun.iyer5231@example.com,9265459293,Bhubaneswar,Odisha,Bronze,2025-05-30 05:00:00
C05232,Sanya,Kapoor,sanya.kapoor5232@example.com,9630271854,Chandigarh,Chandigarh,Bronze,2024-03-16 12:33:00
C05233,Vikram,Chopra,vikram.chopra5233@example.com,9187828016,Delhi,Delhi,Silver,2025-04-14 21:46:00
C05234,Diya,Malhotra,diya.malhotra5234@example.com,9311007145,Ranchi,Jharkhand,Platinum,2024-08-24 05:59:00
C05235,Rahul,Nair,rahul.nair5235@example.com,9807970180,Bhubaneswar,Odisha,Silver,2024-08-27 13:21:00
C05236,Kavya,Malhotra,kavya.malhotra5236@example.com,9364517377,Chandigarh,Chandigarh,Bronze,2025-07-25 19:14:00
C05237,Sneha,Kapoor,sneha.kapoor5237@example.com,9884614354,Ranchi,Jharkhand,Bronze,2025-02-16 02:56:00
C05238,Sanjay,Agarwal,sanjay.agarwal5238@example.com,9786030276,Lucknow,Uttar Pradesh,Silver,2025-07-01 23:02:00
C05239,Nisha,Mishra,nisha.mishra5239@example.com,9945386763,Bengaluru,Karnataka,Silver,2024-09-15 11:04:00
C05240,Mohan,Iyer,mohan.iyer5240@example.com,9823498853,Patna,Bihar,Bronze,2024-10-13 23:33:00
C05241,Nisha,Saxena,nisha.saxena5241@example.com,9804137005,Noida,Uttar Pradesh,Gold,2024-03-05 16:37:00
C05242,Ravi,Iyer,ravi.iyer5242@example.com,9124826441,Indore,Madhya Pradesh,Gold,2024-12-11 11:28:00
C05243,Arjun,Kapoor,arjun.kapoor5243@example.com,9163276384,Indore,Madhya Pradesh,Gold,2025-07-18 16:22:00
C05244,Tanvi,Kumar,tanvi.kumar5244@example.com,9202455175,Kolkata,West Bengal,Silver,2024-11-04 19:09:00
C05245,Tanvi,Chopra,tanvi.chopra5245@example.com,9694735329,Chennai,Tamil Nadu,Silver,2024-04-12 05:35:00
C05246,Asha,Gupta,asha.gupta5246@example.com,9716156905,Noida,Uttar Pradesh,Bronze,2024-03-30 12:35:00
C05247,Meera,Kapoor,meera.kapoor5247@example.com,9941549820,Noida,Uttar Pradesh,Silver,2024-08-05 05:18:00
C05248,Harish,Bose,harish.bose5248@example.com,9526125807,Delhi,Delhi,Bronze,2024-07-21 17:53:00
,Tanvi,Singh,tanvi.singh5249@example.com,9903873197,Chandigarh,Chandigarh,Platinum,2025-04-06 03:35:00
C05250,Neha,Kapoor,neha.kapoor5250@example.com,9854337212,Bhubaneswar,Odisha,Bronze,2024-10-22 13:55:00
C05251,Kiran,Nair,kiran.nair5251@example.com,9741934318,Mumbai,Maharashtra,Silver,2025-06-29 01:08:00
C05252,Yash,Agarwal,yash.agarwal5252@example.com,9966000432,Chandigarh,Chandigarh,Silver,2024-08-07 04:55:00
C05253,Ravi,Nair,ravi.nair5253@example.com,9524569982,Chandigarh,Chandigarh,Bronze,2025-09-08 17:19:00
C05254,Aarav,Patel,aarav.patel5254@example.com,9817012115,Mumbai,Maharashtra,Bronze,2024-10-28 12:23:00
C05255,Diya,Kapoor,diya.kapoor5255@example.com,9871596547,Bhubaneswar,Odisha,Silver,2024-03-05 17:26:00
C05256,Manoj,Malhotra,,9584792101,Chennai,Tamil Nadu,Silver,2025-02-05 08:14:00
C05257,Anjali,Nair,anjali.nair5257@example.com,9452870829,Lucknow,Uttar Pradesh,Silver,2024-01-25 06:17:00
C05258,Sneha,Kapoor,sneha.kapoor5258@example.com,9215358719,Delhi,Delhi,Bronze,2025-07-17 11:23:00
C05259,Isha,Kumar,isha.kumar5259@example.com,9221964801,Kochi,Kerala,Gold,2024-06-29 02:51:00
C05260,Isha,Pillai,isha.pillai5260@example.com,9392174443,Chandigarh,Chandigarh,Bronze,2025-07-03 15:13:00
C05261,Amit,Nair,,9343118141,Lucknow,Uttar Pradesh,Bronze,2024-07-17 07:44:00
C05262,Kiran,Chopra,kiran.chopra5262@example.com,9814987021,Coimbatore,Tamil Nadu,Gold,2025-04-23 14:15:00
C05263,Harish,Nair,harish.nair5263@example.com,9836212307,Kolkata,West Bengal,Silver,2024-03-14 10:27:00
C05264,Meera,Sharma,meera.sharma5264@example.com,9986400277,Chandigarh,Chandigarh,Silver,2025-05-18 18:18:00
C05265,Rahul,Patel,rahul.patel5265@example.com,9882081762,Hyderabad,Telangana,Platinum,2024-11-12 11:30:00
C05266,Sanjay,Pillai,sanjay.pillai5266@example.com,9332475983,Hyderabad,Telangana,Bronze,2024-07-02 03:20:00
C05267,Yash,Mishra,yash.mishra5267@example.com,9197861794,Mumbai,Maharashtra,Silver,2024-07-25 08:29:00
C05268,Isha,Agarwal,isha.agarwal5268@example.com,9811801457,Bengaluru,Karnataka,Gold,2024-02-04 23:10:00
C05269,Mohan,Das,mohan.das5269@example.com,9804543412,Delhi,Delhi,Gold,2024-01-29 11:30:00
C05270,Arjun,Saxena,arjun.saxena5270@example.com,9703250965,Coimbatore,Tamil Nadu,Gold,2024-03-28 00:53:00
C05271,Asha,Mishra,asha.mishra5271@example.com,9135412408,Bengaluru,Karnataka,Gold,2025-03-14 20:35:00
C05272,Priya,Iyer,priya.iyer5272@example.com,9413509067,Pune,Maharashtra,Bronze,2025-09-08 02:29:00
C05273,Sanya,Nair,sanya.nair5273@example.com,9376828850,Patna,Bihar,Gold,2024-08-27 23:54:00
C05274,Meera,Mishra,meera.mishra5274@example.com,9380389567,Pune,Maharashtra,Platinum,2024-06-01 21:47:00
C05275,Vikram,Nair,vikram.nair5275@example.com,9180194702,Coimbatore,Tamil Nadu,Bronze,2024-12-14 10:37:00
C05276,Isha,Reddy,isha.reddy5276@example.com,9621477174,Chandigarh,Chandigarh,Bronze,2025-01-31 03:08:00
C05277,Asha,Sharma,asha.sharma5277@example.com,9185724841,Ahmedabad,Gujarat,Gold,2024-03-13 08:05:00
C00313,Mohan,Patel,mohan.patel5278@example.com,9949024504,Indore,Madhya Pradesh,Bronze,2024-04-08 19:20:00
C05279,Harish,Reddy,harish.reddy5279@example.com,9725955807,Bhubaneswar,Odisha,,2025-08-18 04:35:00
C05280,Ravi,Singh,ravi.singh5280@example.com,9425832442,Nagpur,Maharashtra,Gold,2024-01-04 11:17:00
C05281,Neha,Saxena,neha.saxena5281@example.com,9696619707,Bengaluru,Karnataka,Bronze,2024-03-28 03:42:00
C05282,Arjun,Mishra,arjun.mishra5282@example.com,9593251831,Bhubaneswar,Odisha,Bronze,2024-12-19 04:37:00
C05283,Yash,Patel,yash.patel5283@example.com,9929580506,Visakhapatnam,Andhra Pradesh,Bronze,2024-11-13 22:05:00
C05284,Sanjay,Saxena,sanjay.saxena5284@example.com,9495676434,Indore,Madhya Pradesh,Silver,2024-11-08 12:07:00
C05285,Kiran,Pillai,kiran.pillai5285@example.com,9177038394,Lucknow,Uttar Pradesh,Silver,2024-02-28 08:42:00
C05286,Priya,Chopra,priya.chopra5286@example.com,9423910823,Visakhapatnam,Andhra Pradesh,Platinum,2025-04-24 04:45:00
C03892,Asha,Reddy,asha.reddy5287@example.com,9940157239,Chandigarh,Chandigarh,Platinum,2024-05-03 15:04:00
C05288,Anjali,Singh,anjali.singh5288@example.com,9227743490,Jaipur,Rajasthan,Bronze,2024-02-05 04:51:00
C05289,Amit,Iyer,amit.iyer5289@example.com,9188477579,Ahmedabad,Gujarat,Bronze,2024-02-07 18:15:00
C05290,Nikhil,Pillai,nikhil.pillai5290@example.com,9812384153,Coimbatore,Tamil Nadu,Platinum,2024-05-15 10:39:00
C05291,Asha,Patel,asha.patel5291@example.com,9536497478,Ranchi,Jharkhand,Bronze,2024-09-08 02:43:00
C05292,Vikram,Verma,vikram.verma5292@example.com,9447006489,Delhi,Delhi,Gold,2024-12-28 03:03:00
C05293,Varun,Das,varun.das5293@example.com,9180586243,Chennai,Tamil Nadu,Bronze,2024-09-21 20:51:00
C05294,Meera,Chopra,meera.chopra5294@example.com,9873807006,Bengaluru,Karnataka,Platinum,2024-12-06 01:27:00
C05295,Isha,Mishra,isha.mishra5295@example.com,9741250089,Visakhapatnam,Andhra Pradesh,Bronze,2025-01-18 03:28:00
C05296,Yash,Joshi,yash.joshi5296@example.com,9557326856,Kochi,Kerala,Silver,2025-01-04 06:56:00
C05297,Isha,Pillai,isha.pillai5297@example.com,9337195696,Hyderabad,Telangana,Bronze,2024-03-18 11:54:00
C05298,Isha,Mehta,isha.mehta5298@example.com,9564592940,Nagpur,Maharashtra,Bronze,2025-04-28 09:53:00
C05299,Yash,Kapoor,yash.kapoor5299@example.com,9323560797,Jaipur,Rajasthan,Silver,2025-01-02 23:10:00
C05300,Meera,Singh,meera.singh5300@example.com,9297816975,Nagpur,Maharashtra,Silver,2024-03-04 06:20:00
C05301,Divya,Singh,divya.singh5301@example.com,9518454667,Kochi,Kerala,Bronze,2025-04-21 03:10:00
C05302,Pooja,Kapoor,pooja.kapoor5302@example.com,9494018505,Chennai,Tamil Nadu,Bronze,2024-01-07 03:43:00
C05303,Sanjay,Kumar,sanjay.kumar5303@example.com,9812252506,Hyderabad,Telangana,Bronze,2025-04-21 11:53:00
C05304,Yash,Gupta,yash.gupta5304@example.com,9219434017,Lucknow,Uttar Pradesh,Bronze,2025-08-19 06:46:00
C05305,Asha,Saxena,asha.saxena5305@example.com,9796087473,Coimbatore,Tamil Nadu,Gold,2024-07-09 03:39:00
C05306,Priya,Saxena,priya.saxena5306@example.com,9577900702,Mumbai,Maharashtra,Gold,2024-01-03 19:57:00
C05307,Lakshmi,Malhotra,lakshmi.malhotra5307@example.com,9539351615,Ranchi,Jharkhand,Silver,2025-05-04 21:34:00
C05308,Rahul,Reddy,rahul.reddy5308@example.com,9621689789,Pune,Maharashtra,Silver,2024-01-06 22:42:00
C05309,Sanjay,Malhotra,sanjay.malhotra5309@example.com,9280926067,Noida,Uttar Pradesh,Silver,2024-03-22 09:28:00
C05310,Sneha,Joshi,sneha.joshi5310@example.com,9951201964,Delhi,Delhi,Bronze,2024-04-14 08:03:00
C05311,Rohan,Singh,rohan.singh5311@example.com,9294327188,Delhi,Delhi,Silver,2024-07-26 01:39:00
C05312,Ravi,Mishra,ravi.mishra5312@example.com,9398197430,Indore,Madhya Pradesh,Bronze,2024-04-23 14:20:00
C05313,Kavya,Nair,kavya.nair5313@example.com,9484309225,Visakhapatnam,Andhra Pradesh,Silver,2024-08-04 17:15:00
C05314,Priya,Kumar,priya.kumar5314@example.com,9393045122,Bengaluru,Karnataka,Bronze,2025-07-01 10:04:00
C05315,Rohan,Gupta,rohan.gupta5315@example.com,9585729796,Visakhapatnam,Andhra Pradesh,Gold,2024-06-15 11:36:00
C05316,Pooja,Reddy,pooja.reddy5316@example.com,9856484459,Mumbai,Maharashtra,Platinum,2024-09-10 00:46:00
C05317,Aarav,Kumar,aarav.kumar5317@example.com,9986956564,Ahmedabad,Gujarat,Bronze,2025-07-22 03:26:00
C05318,Divya,Singh,divya.singh5318@example.com,9276879621,Patna,Bihar,Silver,2025-08-24 13:08:00
C05319,Ravi,Malhotra,ravi.malhotra5319@example.com,9410599478,Mumbai,Maharashtra,Silver,2025-04-29 12:03:00
C05320,Pooja,Chopra,pooja.chopra5320@example.com,9697563674,Hyderabad,Telangana,Silver,2024-12-04 11:18:00
C05321,Kavya,Iyer,kavya.iyer5321@example.com,9131364696,Pune,Maharashtra,Platinum,2024-01-13 20:28:00
C05322,Mohan,Patel,mohan.patel5322@example.com,9125479496,Bhubaneswar,Odisha,Bronze,2024-07-28 19:53:00
C05323,Yash,Mehta,yash.mehta5323@example.com,9360473451,Bhubaneswar,Odisha,Bronze,2024-08-30 18:08:00
C05324,Mohan,Singh,mohan.singh5324@example.com,9944651846,Patna,Bihar,Gold,2024-03-10 22:51:00
C05325,Yash,Gupta,yash.gupta5325@example.com,9409142310,Indore,Madhya Pradesh,Silver,2025-08-05 18:41:00
C05326,Divya,Das,divya.das5326@example.com,9886799247,Pune,Maharashtra,Silver,2024-05-07 23:20:00
C05327,Amit,Saxena,amit.saxena5327@example.com,9823846592,Ranchi,Jharkhand,Platinum,2024-06-11 21:58:00
C05328,Ravi,Kapoor,ravi.kapoor5328@example.com,9338384668,Jaipur,Rajasthan,Silver,2025-02-11 13:31:00
C05329,Lakshmi,Kumar,,9823367600,Lucknow,Uttar Pradesh,Silver,2025-03-02 10:48:00
C05330,Sanya,Reddy,sanya.reddy5330@example.com,9816866969,Pune,Maharashtra,Bronze,2025-08-23 06:49:00
C05331,Aarav,Pillai,aarav.pillai5331@example.com,9878876581,Nagpur,Maharashtra,Bronze,2024-06-23 18:27:00
C05332,Tanvi,Kapoor,tanvi.kapoor5332@example.com,9740230708,Chandigarh,Chandigarh,Bronze,2025-08-16 07:17:00
C05333,Vikram,Mishra,vikram.mishra5333@example.com,9446993509,Jaipur,Rajasthan,Platinum,2025-07-25 09:43:00
C05334,Pooja,Agarwal,pooja.agarwal5334@example.com,9714357562,Bhubaneswar,Odisha,Gold,2024-01-16 12:28:00
C05335,Rohan,Gupta,rohan.gupta5335@example.com,9300330668,Chandigarh,Chandigarh,Gold,2024-01-01 19:34:00
C05336,Tanvi,Malhotra,tanvi.malhotra5336@example.com,9747190187,Coimbatore,Tamil Nadu,Silver,2024-02-05 21:31:00
C05337,Diya,Das,diya.das5337@example.com,9485780517,Pune,Maharashtra,Silver,2025-08-06 14:32:00
C05338,Rohan,Malhotra,rohan.malhotra5338@example.com,9115862045,Kochi,Kerala,Bronze,2024-02-05 15:05:00
C05339,Asha,Mehta,asha.mehta5339@example.com,9551378108,Nagpur,Maharashtra,Bronze,2024-11-25 17:20:00
C05340,Sanya,Gupta,sanya.gupta5340@example.com,9498631646,Nagpur,Maharashtra,Gold,2024-03-01 18:25:00
C05341,Asha,Mehta,asha.mehta5341@example.com,9254513193,Nagpur,Maharashtra,Silver,2024-06-11 11:27:00
C05342,Nikhil,Mishra,nikhil.mishra5342@example.com,9174208575,Bhubaneswar,Odisha,Silver,2025-02-06 04:03:00
C05343,Priya,Singh,priya.singh5343@example.com,9484092859,Lucknow,Uttar Pradesh,Silver,2025-01-08 04:20:00
C05344,Rahul,Nair,rahul.nair5344@example.com,9614226372,Kochi,Kerala,Silver,2024-04-27 08:56:00
C05345,Lakshmi,Pillai,lakshmi.pillai5345@example.com,9527101934,Bhubaneswar,Odisha,Bronze,2024-12-01 04:08:00
C05346,Sanya,Chopra,sanya.chopra5346@example.com,9293649379,Ahmedabad,Gujarat,Gold,2025-08-14 07:35:00
C05347,Ravi,Mishra,ravi.mishra5347@example.com,9402778221,Delhi,Delhi,Bronze,2024-04-12 21:19:00
C05348,Nisha,Gupta,nisha.gupta5348@example.com,9286948009,Noida,Uttar Pradesh,Bronze,2024-01-04 19:19:00
C05349,Sanya,Sharma,sanya.sharma5349@example.com,9394105041,Bengaluru,Karnataka,Silver,2024-04-02 02:20:00
C05350,Meera,Reddy,meera.reddy5350@example.com,9873251184,Ahmedabad,Gujarat,Bronze,2024-10-17 09:09:00
C05351,Manoj,Reddy,manoj.reddy5351@example.com,9451788060,Ranchi,Jharkhand,Bronze,2024-11-30 05:29:00
C05352,Meera,Agarwal,meera.agarwal5352@example.com,9130917605,Kochi,Kerala,Bronze,2024-12-29 16:26:00
C05353,Isha,Kapoor,isha.kapoor5353@example.com,9116048474,Delhi,Delhi,Bronze,2024-09-25 23:23:00
C05354,Divya,Sharma,divya.sharma5354@example.com,9356798062,Noida,Uttar Pradesh,Bronze,2024-04-15 11:33:00
C05355,Manoj,Mehta,manoj.mehta5355@example.com,9825480666,Visakhapatnam,Andhra Pradesh,Bronze,2024-05-12 08:09:00
C05356,Yash,Iyer,yash.iyer5356@example.com,9188655524,Ahmedabad,Gujarat,Silver,2025-08-13 11:17:00
C05357,Arjun,Saxena,arjun.saxena5357@example.com,9515403733,Lucknow,Uttar Pradesh,Bronze,2024-01-16 01:59:00
C05358,Yash,Singh,yash.singh5358@example.com,9749722111,Coimbatore,Tamil Nadu,Silver,2025-05-17 21:23:00
C05359,Manoj,Pillai,manoj.pillai5359@example.com,9197330269,Nagpur,Maharashtra,Bronze,2024-12-19 18:30:00
C05360,Meera,Verma,meera.verma5360@example.com,9744501483,Pune,Maharashtra,Gold,2024-01-20 14:07:00
C05361,Meera,Patel,meera.patel5361@example.com,9537303805,Nagpur,Maharashtra,Silver,2025-07-14 08:58:00
C04601,Neha,Reddy,neha.reddy5362@example.com,9485669380,Lucknow,Uttar Pradesh,Silver,2024-10-23 01:27:00
C05363,Asha,Pillai,asha.pillai5363@example.com,9325395650,Indore,Madhya Pradesh,Gold,2025-08-30 18:55:00
C05364,Ravi,Kapoor,ravi.kapoor5364@example.com,9337609168,Pune,Maharashtra,Gold,2025-07-01 13:50:00
C05365,Priya,Nair,priya.nair5365@example.com,9230040865,Lucknow,Uttar Pradesh,Silver,2024-12-30 12:05:00
C05366,Priya,Das,priya.das5366@example.com,9670842835,Jaipur,Rajasthan,Bronze,2024-04-20 10:49:00
C05367,Priya,Malhotra,priya.malhotra5367@example.com,9202241338,Chandigarh,Chandigarh,Bronze,2025-02-24 02:16:00
C05368,Anjali,Iyer,anjali.iyer5368@example.com,9327253619,Jaipur,Rajasthan,Silver,2024-12-22 17:02:00
C05369,Manoj,Chopra,manoj.chopra5369@example.com,9191002437,Visakhapatnam,Andhra Pradesh,Bronze,2024-02-12 15:58:00
C05370,Lakshmi,Kumar,lakshmi.kumar5370@example.com,9297361395,Chandigarh,Chandigarh,Silver,2024-11-09 15:48:00
C05371,Sneha,Kapoor,sneha.kapoor5371@example.com,9257007785,Delhi,Delhi,Gold,2024-10-01 13:05:00
C05372,Diya,Gupta,diya.gupta5372@example.com,9851634174,Indore,Madhya Pradesh,Bronze,2025-06-23 03:46:00
C05373,Pooja,Joshi,pooja.joshi5373@example.com,9743925238,Bhubaneswar,Odisha,Bronze,2024-11-23 15:31:00
C05374,Isha,Pillai,isha.pillai5374@example.com,9971766117,Pune,Maharashtra,Bronze,2024-07-27 08:10:00
C05375,Harish,Joshi,harish.joshi5375@example.com,9880563393,Noida,Uttar Pradesh,Bronze,2024-06-19 23:15:00
C05376,Amit,Kapoor,amit.kapoor5376@example.com,9798887348,Nagpur,Maharashtra,Silver,2025-07-23 15:38:00
C05377,Rohan,Patel,rohan.patel5377@example.com,9405870200,Ahmedabad,Gujarat,Silver,2024-11-17 12:38:00
C05378,Varun,Das,varun.das5378@example.com,9999652612,Lucknow,Uttar Pradesh,Silver,2025-07-24 00:55:00
C05379,Varun,Reddy,varun.reddy5379@example.com,9760285448,Bhubaneswar,Odisha,Platinum,2024-09-14 04:38:00
C05380,Kiran,Pillai,kiran.pillai5380@example.com,9850867234,Mumbai,Maharashtra,Platinum,2025-05-03 06:29:00
C05381,Divya,Chopra,divya.chopra5381@example.com,9559462927,Coimbatore,Tamil Nadu,Gold,2024-09-04 21:36:00
C05382,Priya,Joshi,priya.joshi5382@example.com,9289832340,Indore,Madhya Pradesh,Silver,2025-07-07 12:07:00
C05383,Nikhil,Patel,nikhil.patel5383@example.com,9234240941,Chennai,Tamil Nadu,Gold,2024-04-26 22:19:00
C05384,Rohan,Patel,rohan.patel5384@example.com,9981935980,Ahmedabad,Gujarat,Silver,2024-02-10 08:13:00
C05385,Nikhil,Patel,nikhil.patel5385@example.com,9955937129,Visakhapatnam,Andhra Pradesh,Bronze,2024-04-06 11:39:00
C05386,Anjali,Patel,anjali.patel5386@example.com,9824960881,Mumbai,Maharashtra,Silver,2025-04-01 05:15:00
C05387,Rohan,Bose,rohan.bose5387@example.com,9125813192,Kochi,Kerala,Silver,2024-12-14 06:34:00
C05388,Lakshmi,Malhotra,lakshmi.malhotra5388@example.com,9319577812,Ahmedabad,Gujarat,Bronze,2024-04-20 09:51:00
C05389,Kiran,Chopra,kiran.chopra5389@example.com,9232182114,Ranchi,Jharkhand,Silver,2024-04-23 10:16:00
C05390,Amit,Singh,amit.singh5390@example.com,9506465823,Patna,Bihar,Gold,2025-04-16 13:16:00
C05391,Kavya,Joshi,kavya.joshi5391@example.com,9544620463,Lucknow,Uttar Pradesh,Platinum,2024-03-02 08:18:00
C05392,Amit,Das,amit.das5392@example.com,9263447025,Visakhapatnam,Andhra Pradesh,,2024-01-17 01:01:00
C05393,Priya,Kumar,priya.kumar5393@example.com,9901502803,Lucknow,Uttar Pradesh,Silver,2024-09-02 11:25:00
C05394,Sanya,Iyer,sanya.iyer5394@example.com,9711815503,Ranchi,Jharkhand,Silver,2025-05-22 19:02:00
C05395,Arjun,Iyer,arjun.iyer5395@example.com,9854882391,Bengaluru,Karnataka,Bronze,2024-07-08 09:46:00
C05396,Nikhil,Joshi,nikhil.joshi5396@example.com,9743641875,Patna,Bihar,Gold,2024-10-04 00:47:00
C05397,Manoj,Nair,manoj.nair5397@example.com,9236161148,Indore,Madhya Pradesh,Gold,2025-01-25 04:18:00
C05398,Diya,Gupta,diya.gupta5398@example.com,9210897670,Indore,Madhya Pradesh,Gold,2024-05-27 05:03:00
C05399,Harish,Chopra,harish.chopra5399@example.com,9543170341,Ahmedabad,Gujarat,Silver,2024-09-05 12:23:00
C05400,Nisha,Nair,nisha.nair5400@example.com,9662418344,Pune,Maharashtra,Bronze,2024-03-12 22:59:00
C05401,Sanya,Gupta,sanya.gupta5401@example.com,9816506780,Chennai,Tamil Nadu,Gold,2025-08-08 15:55:00
C02339,Pooja,Verma,pooja.verma5402@example.com,9851972908,Coimbatore,Tamil Nadu,Silver,2024-05-14 07:26:00
C05403,Nikhil,Bose,nikhil.bose5403@example.com,9951494641,Lucknow,Uttar Pradesh,Gold,2024-09-25 21:15:00
C05404,Amit,Singh,amit.singh5404@example.com,9623826833,Delhi,Delhi,Platinum,2024-08-18 09:08:00
C05405,Pooja,Iyer,pooja.iyer5405@example.com,9967367036,Lucknow,Uttar Pradesh,Silver,2025-08-30 22:35:00
C05406,Pooja,Kapoor,pooja.kapoor5406@example.com,9437171431,Kochi,Kerala,Silver,2024-10-26 10:04:00
C05407,Rahul,Saxena,rahul.saxena5407@example.com,9573828119,Patna,Bihar,Bronze,2024-11-06 10:27:00
C05408,Neha,Verma,neha.verma5408@example.com,9399232586,Chandigarh,Chandigarh,Bronze,2024-09-25 00:25:00
C05409,Tanvi,Reddy,tanvi.reddy5409@example.com,9123278962,Bhubaneswar,Odisha,Silver,2024-04-10 21:17:00
C05410,Vikram,Kumar,vikram.kumar5410@example.com,9543751428,Chandigarh,Chandigarh,Bronze,2025-02-17 13:28:00
C05411,Nikhil,Mehta,nikhil.mehta5411@example.com,9511326341,Ranchi,Jharkhand,Platinum,2024-03-21 07:53:00
C05412,Arjun,Sharma,arjun.sharma5412@example.com,9552798452,Pune,Maharashtra,Gold,2024-10-31 15:10:00
C05413,Diya,Chopra,diya.chopra5413@example.com,9292546728,Visakhapatnam,Andhra Pradesh,Platinum,2025-06-22 23:06:00
C05414,Vikram,Kumar,vikram.kumar5414@example.com,9759158247,Nagpur,Maharashtra,Silver,2024-06-06 06:19:00
C05415,Rahul,Gupta,rahul.gupta5415@example.com,9248695033,Bengaluru,Karnataka,Bronze,2024-03-21 14:42:00
C02809,Meera,Malhotra,meera.malhotra5416@example.com,9940289501,Jaipur,Rajasthan,Platinum,2024-05-15 19:23:00
C03587,Meera,Pillai,meera.pillai3587@example.com,9228825159,Patna,Bihar,Gold,2024-02-24 14:09:00
C05418,Diya,Kumar,diya.kumar5418@example.com,9408029141,Jaipur,Rajasthan,Platinum,2025-06-10 20:01:00
C05419,Isha,Bose,,9247038561,Jaipur,Rajasthan,Bronze,2025-01-13 19:19:00
C05420,Meera,Sharma,meera.sharma5420@example.com,9592799685,Chennai,Tamil Nadu,Bronze,2025-04-18 10:51:00
C05421,Manoj,Saxena,manoj.saxena5421@example.com,9243832413,Bengaluru,Karnataka,Bronze,2025-02-08 20:04:00
C05422,Aarav,Singh,aarav.singh5422@example.com,9931260068,Lucknow,Uttar Pradesh,Bronze,2025-04-15 02:04:00
C05423,Varun,Singh,varun.singh5423@example.com,9844549246,Hyderabad,Telangana,Platinum,2025-05-24 02:57:00
C05424,Diya,Gupta,diya.gupta5424@example.com,9440006948,Bengaluru,Karnataka,Gold,2024-10-14 18:00:00
C05425,Sanjay,Kapoor,sanjay.kapoor5425@example.com,9922418910,Nagpur,Maharashtra,Bronze,2024-05-23 21:06:00
C05426,Nikhil,Iyer,nikhil.iyer5426@example.com,9820375912,Pune,Maharashtra,Gold,2025-07-25 02:18:00
C05427,Harish,Saxena,harish.saxena5427@example.com,9557777489,Noida,Uttar Pradesh,Bronze,2024-02-19 09:15:00
C05428,Arjun,Singh,arjun.singh5428@example.com,9129062574,Hyderabad,Telangana,Gold,2025-06-08 15:38:00
C05429,Aarav,Saxena,aarav.saxena5429@example.com,9413723656,Patna,Bihar,Platinum,2024-04-02 10:45:00
C05430,Asha,Gupta,asha.gupta5430@example.com,9930254571,Ranchi,Jharkhand,Bronze,2025-07-02 11:03:00
C05431,Kiran,Malhotra,kiran.malhotra5431@example.com,9584642883,Chandigarh,Chandigarh,Silver,2025-07-29 13:57:00
C05432,Kavya,Verma,kavya.verma5432@example.com,9842318351,Ranchi,Jharkhand,Silver,2024-12-29 12:33:00
C05433,Varun,Patel,varun.patel5433@example.com,9848732917,Noida,Uttar Pradesh,Silver,2025-09-12 14:39:00
